OrderLineID,Order_ID,product_id,Qty Ordered,Unit Price at Sale,Line Total,Currency
OL502525,ORD-104508,PRD2032,-1,363.9,,US Dollar
OL502526,ORD-105355,PRD2126,1,292.87,292.87,USD
OL502527,ORD-104155,PRD2098,3,122.28,366.84,USD
OL502528,ORD-107783,PRD2019,2,$335.9,671.8,GBP
OL502529,ORD-105328,PRD2186,2,474.14,948.28,USD
OL502530,ORD-104247,PRD2080,-1,27.91,,NGN
OL502531,ORD-108811,PRD2056,0,110.46,,usd
OL502532,ORD-107221,PRD2094,4,372.98,1491.92,usd
OL502533,ORD-108144,PRD2177,2,$371.63,743.26,NGN
OL502534,ORD-101508,PRD2036,1,276.91,276.91,usd
OL502535,ORD-104378,PRD2210,999,$185.78,185594.22,EUR
OL502536,ORD-105609,PRD2190,2,242.41,484.82,USD
OL502537,ORD-100689,PRD2239,2,408.89,817.78,NGN
OL502538,ORD-104272,PRD2111,1,327.89,327.89,usd
OL502539,ORD-105002,PRD2173,5,269.53,1347.65,USD
OL502540,ORD-104911,PRD2227,1,$201.05,201.05,USD
OL502541,ORD-103384,PRD2095,999,44.37,44325.63,GBP
OL502542,ORD-103622,PRD2042,2,427.04,854.08,USD
OL502543,ORD-105134,PRD2212,5,155.07,775.35,USD
OL502544,ORD-104298,PRD2244,3,79.64,238.92,GBP
OL502545,ORD-106464,PRD2059,5,455.2,2276.0,USD
OL502546,ORD-100465,PRD2238,0,161.62,,GBP
OL502547,ORD-105851,PRD2071,3,25.23,75.69,NGN
OL502548,ORD-100997,PRD2235,1,410.67,410.67,US Dollar
OL502549,ORD-108129,PRD2120,-1,45.05,,EUR
OL502550,ORD-102523,PRD2093,2,43.01,86.02,GBP
OL502551,ORD-108849,PRD2243,4,$111.44,445.76,US Dollar
OL502552,ORD-101128,PRD2196,5,105.82,529.1,EUR
OL502553,ORD-103203,PRD2114,4,238.22,952.88,USD
OL502554,ORD-106396,PRD2181,5,116.79,583.95,USD
OL502555,ORD-107586,PRD2188,2,74.26,148.52,US Dollar
OL502556,ORD-105785,PRD2217,-1,184.21,,GBP
OL502557,ORD-102564,PRD2100,2,2.63,5.26,NGN
OL502558,ORD-103279,PRD2201,1,181.13,181.13,NGN
OL502559,ORD-101474,PRD2220,-1,59.72,,GBP
OL502560,ORD-106852,PRD2192,0,378.35,,usd
OL502561,ORD-102434,PRD2228,4,403.11,1612.44,USD
OL502562,ORD-106429,PRD2127,3,184.53,553.59,NGN
OL502563,ORD-102999,PRD2018,1,214.96,214.96,US Dollar
OL502564,ORD-101282,PRD2244,5,309.65,1548.25,GBP
OL502565,ORD-103152,PRD2211,0,103.23,,GBP
OL502566,ORD-102388,PRD2084,1,445.05,445.05,US Dollar
OL502567,ORD-108251,PRD2191,3,315.02,945.06,EUR
OL502568,ORD-106494,PRD2226,5,372.52,1862.6,EUR
OL502569,ORD-108328,PRD2071,2,349.72,699.44,US Dollar
OL502570,ORD-102274,PRD2069,1,175.73,175.73,EUR
OL502571,ORD-104172,PRD2152,-1,$491.03,,NGN
OL502572,ORD-100614,PRD2065,1,$115.67,115.67,NGN
OL502573,ORD-104518,PRD2201,0,70.33,,usd
OL502574,ORD-105727,PRD2213,1,$101.18,101.18,EUR
OL502575,ORD-101515,PRD2140,2,61.47,122.94,EUR
OL502576,ORD-108513,PRD2150,1,188.94,188.94,EUR
OL502577,ORD-105478,PRD2184,1,217.78,217.78,NGN
OL502578,ORD-105317,PRD2197,-1,258.86,,USD
OL502579,ORD-104286,PRD2191,4,164.89,659.56,USD
OL502580,ORD-108333,PRD2170,1,316.01,316.01,USD
OL502581,ORD-100614,PRD2015,4,5.21,20.84,usd
OL502582,ORD-105172,PRD2231,0,382.77,,NGN
OL502583,ORD-101261,PRD2162,4,69.79,279.16,EUR
OL502584,ORD-103776,PRD2174,5,197.89,989.45,usd
OL502585,ORD-106174,PRD2224,2,136.97,273.94,GBP
OL502586,ORD-101513,PRD2215,-1,354.95,,usd
OL502587,ORD-108310,PRD2210,5,230.91,1154.55,NGN
OL502588,ORD-103019,PRD2213,1,188.84,188.84,GBP
OL502589,ORD-102234,PRD2250,2,268.02,536.04,GBP
OL502590,ORD-106843,PRD2192,3,299.52,898.56,US Dollar
OL502591,ORD-104372,PRD2220,4,196.65,786.6,US Dollar
OL502592,ORD-104820,PRD2101,4,$165.28,661.12,GBP
OL502593,ORD-106905,PRD2092,4,111.2,444.8,USD
OL502594,ORD-101486,PRD2162,2,259.27,518.54,EUR
OL502595,ORD-104521,PRD2125,1,58.87,58.87,US Dollar
OL502596,ORD-101160,PRD2115,5,$257.23,1286.15,usd
OL502597,ORD-108064,PRD2112,1,130.59,130.59,usd
OL502598,ORD-106902,PRD2198,999,304.85,304545.15,USD
OL502599,ORD-100750,PRD2099,1,427.92,427.92,NGN
OL502600,ORD-104515,PRD2222,0,105.76,,EUR
OL502601,ORD-108580,PRD2096,2,31.24,62.48,GBP
OL502602,ORD-106579,PRD2055,999,138.02,137881.98,EUR
OL502603,ORD-105102,PRD2249,4,249.06,996.24,USD
OL502604,ORD-106280,PRD2132,1,$76.9,76.9,NGN
OL502605,ORD-103440,PRD2169,3,498.4,1495.2,EUR
OL502606,ORD-102873,PRD2046,1,291.51,291.51,GBP
OL502607,ORD-107976,PRD2082,999,499.28,498780.72,EUR
OL502608,ORD-103449,PRD2061,5,22.62,113.1,GBP
OL502609,ORD-100257,PRD2128,2,227.78,455.56,EUR
OL502610,ORD-108912,PRD2091,5,365.11,1825.55,usd
OL502611,ORD-100085,PRD2105,2,465.38,930.76,US Dollar
OL502612,ORD-104252,PRD2019,1,366.91,366.91,GBP
OL502613,ORD-102830,PRD2094,0,246.33,,EUR
OL502614,ORD-106149,PRD2232,4,137.4,549.6,NGN
OL502615,ORD-107404,PRD2218,5,252.22,1261.1,US Dollar
OL502616,ORD-104717,PRD2017,4,107.52,430.08,US Dollar
OL502617,ORD-105516,PRD2130,1,381.93,381.93,EUR
OL502618,ORD-105358,PRD2014,5,36.42,182.1,EUR
OL502619,ORD-102476,PRD2225,2,180.81,361.62,US Dollar
OL502620,ORD-107539,PRD2197,5,74.1,370.5,USD
OL502621,ORD-106247,PRD2050,-1,364.27,,NGN
OL502622,ORD-102036,PRD2005,4,479.47,1917.88,EUR
OL502623,ORD-103857,PRD2037,3,237.6,712.8,GBP
OL502624,ORD-104510,PRD2164,3,$358.59,1075.77,EUR
OL502625,ORD-100261,PRD2214,3,$112.49,337.47,USD
OL502626,ORD-104758,PRD2138,5,242.29,1211.45,usd
OL502627,ORD-100778,PRD2230,3,464.83,1394.49,NGN
OL502628,ORD-103387,PRD2213,3,478.56,1435.68,USD
OL502629,ORD-104163,PRD2166,4,202.3,809.2,US Dollar
OL502630,ORD-103759,PRD2169,999,474.34,473865.66,NGN
OL502631,ORD-100980,PRD2134,2,292.24,584.48,usd
OL502632,ORD-102603,PRD2243,3,$444.52,1333.56,USD
OL502633,ORD-103700,PRD2032,3,312.69,938.07,USD
OL502634,ORD-104347,PRD2079,5,276.02,1380.1,GBP
OL502635,ORD-108961,PRD2191,999,317.92,317602.08,EUR
OL502636,ORD-101075,PRD2205,3,275.59,826.77,USD
OL502637,ORD-103455,PRD2158,4,393.9,1575.6,EUR
OL502638,ORD-108382,PRD2159,5,331.64,1658.2,US Dollar
OL502639,ORD-101473,PRD2098,1,43.63,43.63,NGN
OL502640,ORD-106506,PRD2110,0,$192.59,,NGN
OL502641,ORD-101715,PRD2081,1,$359.9,359.9,EUR
OL502642,ORD-103348,PRD2250,4,269.2,1076.8,NGN
OL502643,ORD-107473,PRD2062,999,348.38,348031.62,USD
OL502644,ORD-105681,PRD2053,3,471.67,1415.01,NGN
OL502645,ORD-103244,PRD2089,2,384.71,769.42,NGN
OL502646,ORD-102855,PRD2055,4,164.45,657.8,usd
OL502647,ORD-102450,PRD2029,0,$425.42,,NGN
OL502648,ORD-101742,PRD2192,0,441.57,,EUR
OL502649,ORD-105592,PRD2071,-1,48.86,,US Dollar
OL502650,ORD-100228,PRD2136,2,384.01,768.02,NGN
OL502651,ORD-106535,PRD2230,5,379.09,1895.45,GBP
OL502652,ORD-101064,PRD2186,1,113.39,113.39,US Dollar
OL502653,ORD-101023,PRD2107,5,233.68,1168.4,NGN
OL502654,ORD-108573,PRD2159,3,253.24,759.72,USD
OL502655,ORD-103434,PRD2171,1,124.0,124.0,EUR
OL502656,ORD-103012,PRD2035,1,273.85,273.85,US Dollar
OL502657,ORD-107735,PRD2120,1,232.28,232.28,EUR
OL502658,ORD-104759,PRD2102,3,215.92,647.76,USD
OL502659,ORD-100556,PRD2062,-1,221.69,,usd
OL502660,ORD-108953,PRD2016,3,333.98,1001.94,EUR
OL502661,ORD-103807,PRD2247,2,232.24,464.48,usd
OL502662,ORD-107161,PRD2094,1,22.71,22.71,NGN
OL502663,ORD-106025,PRD2135,4,202.9,811.6,GBP
OL502664,ORD-101268,PRD2164,4,390.29,1561.16,NGN
OL502665,ORD-106405,PRD2153,999,$265.91,265644.09,GBP
OL502666,ORD-104829,PRD2080,999,$71.26,71188.74,EUR
OL502667,ORD-103484,PRD2168,-1,120.36,,GBP
OL502668,ORD-107327,PRD2163,1,$408.76,408.76,GBP
OL502669,ORD-104214,PRD2119,-1,164.28,,usd
OL502670,ORD-102987,PRD2034,-1,280.35,,NGN
OL502671,ORD-108397,PRD2046,5,341.15,1705.75,US Dollar
OL502672,ORD-101693,PRD2070,0,$399.15,,usd
OL502673,ORD-101876,PRD2183,3,178.77,536.31,US Dollar
OL502674,ORD-108687,PRD2057,1,$240.53,240.53,usd
OL502675,ORD-100198,PRD2015,0,224.75,,EUR
OL502676,ORD-107028,PRD2046,3,25.58,76.74,USD
OL502677,ORD-105325,PRD2051,0,$375.74,,USD
OL502678,ORD-106036,PRD2105,4,415.67,1662.68,EUR
OL502679,ORD-103477,PRD2185,-1,268.49,,usd
OL502680,ORD-102378,PRD2211,0,484.65,,usd
OL502681,ORD-103441,PRD2246,1,316.34,316.34,GBP
OL502682,ORD-102121,PRD2146,3,13.21,39.63,usd
OL502683,ORD-105071,PRD2221,1,239.38,239.38,GBP
OL502684,ORD-105508,PRD2223,4,207.06,828.24,USD
OL502685,ORD-101633,PRD2212,3,316.28,948.84,usd
OL502686,ORD-101125,PRD2122,1,300.43,300.43,EUR
OL502687,ORD-108920,PRD2019,2,390.69,781.38,US Dollar
OL502688,ORD-107048,PRD2236,-1,96.3,,GBP
OL502689,ORD-100196,PRD2097,-1,389.95,,EUR
OL502690,ORD-107018,PRD2217,3,$145.29,435.87,USD
OL502691,ORD-106246,PRD2093,2,313.84,627.68,usd
OL502692,ORD-104992,PRD2151,1,226.79,226.79,EUR
OL502693,ORD-108516,PRD2046,5,167.11,835.55,EUR
OL502694,ORD-101664,PRD2123,1,195.56,195.56,usd
OL502695,ORD-105259,PRD2205,-1,496.82,,GBP
OL502696,ORD-107165,PRD2125,5,267.57,1337.85,US Dollar
OL502697,ORD-102541,PRD2075,2,92.95,185.9,USD
OL502698,ORD-106344,PRD2056,999,$335.61,335274.39,USD
OL502699,ORD-105925,PRD2028,-1,$278.06,,US Dollar
OL502700,ORD-104943,PRD2137,1,$205.43,205.43,NGN
OL502701,ORD-107594,PRD2031,2,229.66,459.32,US Dollar
OL502702,ORD-101538,PRD2114,0,10.1,,USD
OL502703,ORD-105504,PRD2097,5,$283.7,1418.5,GBP
OL502704,ORD-102135,PRD2133,999,100.27,100169.73,usd
OL502705,ORD-108164,PRD2201,5,496.94,2484.7,EUR
OL502706,ORD-102654,PRD2105,-1,457.95,,usd
OL502707,ORD-103182,PRD2196,999,220.34,220119.66,USD
OL502708,ORD-102904,PRD2007,3,192.55,577.65,usd
OL502709,ORD-107633,PRD2001,-1,445.12,,USD
OL502710,ORD-102144,PRD2195,2,135.91,271.82,NGN
OL502711,ORD-100379,PRD2111,4,290.42,1161.68,GBP
OL502712,ORD-105106,PRD2230,3,204.07,612.21,US Dollar
OL502713,ORD-108288,PRD2159,5,$470.06,2350.3,GBP
OL502714,ORD-102197,PRD2146,2,273.98,547.96,USD
OL502715,ORD-108867,PRD2087,3,187.02,561.06,US Dollar
OL502716,ORD-104441,PRD2122,1,497.63,497.63,usd
OL502717,ORD-106919,PRD2092,0,482.67,,EUR
OL502718,ORD-103245,PRD2185,2,78.46,156.92,EUR
OL502719,ORD-104950,PRD2172,4,194.23,776.92,GBP
OL502720,ORD-102060,PRD2113,4,235.48,941.92,NGN
OL502721,ORD-102790,PRD2146,2,443.74,887.48,EUR
OL502722,ORD-103612,PRD2042,5,$383.84,1919.2,usd
OL502723,ORD-100003,PRD2028,4,37.31,149.24,US Dollar
OL502724,ORD-107006,PRD2168,3,$105.87,317.61,NGN
OL502725,ORD-104563,PRD2108,3,374.33,1122.99,US Dollar
OL502726,ORD-107026,PRD2210,1,409.56,409.56,USD
OL502727,ORD-108285,PRD2068,4,174.88,699.52,GBP
OL502728,ORD-101241,PRD2219,0,244.38,,EUR
OL502729,ORD-102182,PRD2185,5,394.27,1971.35,NGN
OL502730,ORD-101306,PRD2144,1,407.1,407.1,EUR
OL502731,ORD-102159,PRD2041,5,355.07,1775.35,USD
OL502732,ORD-101516,PRD2205,999,97.44,97342.56,usd
OL502733,ORD-105239,PRD2032,5,413.35,2066.75,USD
OL502734,ORD-100736,PRD2146,5,419.69,2098.45,GBP
OL502735,ORD-108289,PRD2121,1,403.85,403.85,NGN
OL502736,ORD-105850,PRD2129,4,459.68,1838.72,US Dollar
OL502737,ORD-102094,PRD2124,2,331.49,662.98,USD
OL502738,ORD-106999,PRD2023,2,374.1,748.2,NGN
OL502739,ORD-106349,PRD2114,4,188.84,755.36,GBP
OL502740,ORD-108653,PRD2157,1,65.38,65.38,NGN
OL502741,ORD-104567,PRD2146,2,$250.69,501.38,EUR
OL502742,ORD-100264,PRD2164,3,113.99,341.97,GBP
OL502743,ORD-100523,PRD2021,-1,151.02,,US Dollar
OL502744,ORD-102338,PRD2153,3,$162.54,487.62,USD
OL502745,ORD-108075,PRD2243,3,440.19,1320.57,GBP
OL502746,ORD-104410,PRD2163,4,7.73,30.92,usd
OL502747,ORD-102471,PRD2181,-1,148.9,,US Dollar
OL502748,ORD-108758,PRD2173,3,289.74,869.22,NGN
OL502749,ORD-108779,PRD2227,1,217.61,217.61,USD
OL502750,ORD-102050,PRD2182,1,82.11,82.11,usd
OL502751,ORD-107723,PRD2057,999,8.94,8931.06,US Dollar
OL502752,ORD-103052,PRD2059,4,295.1,1180.4,usd
OL502753,ORD-107434,PRD2132,4,486.73,1946.92,US Dollar
OL502754,ORD-101857,PRD2164,3,192.43,577.29,GBP
OL502755,ORD-103547,PRD2207,4,141.26,565.04,GBP
OL502756,ORD-107602,PRD2058,2,229.05,458.1,EUR
OL502757,ORD-103960,PRD2049,4,443.19,1772.76,GBP
OL502758,ORD-101171,PRD2246,3,$363.77,1091.31,usd
OL502759,ORD-106971,PRD2043,2,329.2,658.4,usd
OL502760,ORD-107356,PRD2001,-1,304.53,,US Dollar
OL502761,ORD-103760,PRD2118,999,40.19,40149.81,NGN
OL502762,ORD-103399,PRD2176,2,279.18,558.36,USD
OL502763,ORD-108935,PRD2175,4,$11.73,46.92,NGN
OL502764,ORD-103879,PRD2131,2,486.21,972.42,NGN
OL502765,ORD-107584,PRD2057,2,363.97,727.94,USD
OL502766,ORD-101643,PRD2167,5,476.23,2381.15,USD
OL502767,ORD-106142,PRD2025,-1,494.39,,NGN
OL502768,ORD-104857,PRD2157,-1,479.93,,US Dollar
OL502769,ORD-105847,PRD2220,5,120.61,603.05,usd
OL502770,ORD-102178,PRD2223,5,268.72,1343.6,GBP
OL502771,ORD-104331,PRD2004,3,199.88,599.64,US Dollar
OL502772,ORD-104773,PRD2113,3,260.21,780.63,USD
OL502773,ORD-101478,PRD2114,3,489.81,1469.43,EUR
OL502774,ORD-101459,PRD2045,-1,$406.51,,US Dollar
OL502775,ORD-103081,PRD2023,999,41.02,40978.98,NGN
OL502776,ORD-105703,PRD2088,999,223.02,222796.98,USD
OL502777,ORD-107014,PRD2087,0,$44.64,,USD
OL502778,ORD-105057,PRD2155,1,167.24,167.24,NGN
OL502779,ORD-102978,PRD2058,4,257.28,1029.12,US Dollar
OL502780,ORD-100059,PRD2241,0,327.18,,NGN
OL502781,ORD-105001,PRD2020,999,315.13,314814.87,USD
OL502782,ORD-101919,PRD2231,2,330.2,660.4,EUR
OL502783,ORD-105454,PRD2094,2,416.72,833.44,usd
OL502784,ORD-106732,PRD2117,1,325.41,325.41,EUR
OL502785,ORD-107418,PRD2121,999,126.36,126233.64,US Dollar
OL502786,ORD-106082,PRD2165,2,348.34,696.68,GBP
OL502787,ORD-100376,PRD2143,4,346.2,1384.8,US Dollar
OL502788,ORD-100068,PRD2077,999,246.5,246253.5,US Dollar
OL502789,ORD-108720,PRD2128,1,242.39,242.39,GBP
OL502790,ORD-107080,PRD2082,3,$471.35,1414.05,GBP
OL502791,ORD-103915,PRD2014,2,59.3,118.6,USD
OL502792,ORD-106922,PRD2005,2,444.93,889.86,usd
OL502793,ORD-104743,PRD2218,5,225.0,1125.0,EUR
OL502794,ORD-105276,PRD2019,-1,$171.36,,EUR
OL502795,ORD-106713,PRD2166,4,449.23,1796.92,US Dollar
OL502796,ORD-108943,PRD2047,4,294.34,1177.36,EUR
OL502797,ORD-107182,PRD9515,2,418.38,836.76,US Dollar
OL502798,ORD-105187,PRD2095,3,246.69,740.07,USD
OL502799,ORD-101031,PRD2235,1,$291.32,291.32,usd
OL502800,ORD-102419,PRD2189,1,$349.46,349.46,NGN
OL502801,ORD-108025,PRD2007,5,279.52,1397.6,EUR
OL502802,ORD-105424,PRD2041,999,8.03,8021.97,GBP
OL502803,ORD-106183,PRD2227,5,426.2,2131.0,GBP
OL502804,ORD-101750,PRD2093,999,455.27,454814.73,NGN
OL502805,ORD-101595,PRD2233,0,483.13,,GBP
OL502806,ORD-101168,PRD2091,5,307.4,1537.0,GBP
OL502807,ORD-102750,PRD2250,999,407.85,407442.15,US Dollar
OL502808,ORD-100172,PRD2192,-1,95.85,,USD
OL502809,ORD-103376,PRD2197,5,272.9,1364.5,usd
OL502810,ORD-104579,PRD2005,1,177.5,177.5,USD
OL502811,ORD-107666,PRD2192,-1,97.22,,US Dollar
OL502812,ORD-101989,PRD2129,999,296.3,296003.7,USD
OL502813,ORD-104764,PRD2066,5,457.87,2289.35,EUR
OL502814,ORD-101866,PRD2078,999,266.43,266163.57,US Dollar
OL502815,ORD-101383,PRD2014,0,$63.71,,NGN
OL502816,ORD-104480,PRD2034,4,225.61,902.44,GBP
OL502817,ORD-106245,PRD2091,999,383.15,382766.85,EUR
OL502818,ORD-104074,PRD2078,3,$293.91,881.73,GBP
OL502819,ORD-102786,PRD2003,-1,302.45,,EUR
OL502820,ORD-102983,PRD2115,1,26.23,26.23,usd
OL502821,ORD-101800,PRD2171,4,389.26,1557.04,EUR
OL502822,ORD-106654,PRD2183,5,106.04,530.2,usd
OL502823,ORD-107599,PRD2031,5,336.43,1682.15,usd
OL502824,ORD-106972,PRD2211,4,$176.95,707.8,usd
OL502825,ORD-105024,PRD2222,2,$277.42,554.84,US Dollar
OL502826,ORD-101687,PRD2203,5,$294.74,1473.7,USD
OL502827,ORD-102185,PRD2023,4,464.35,1857.4,USD
OL502828,ORD-102867,PRD2104,-1,423.98,,US Dollar
OL502829,ORD-108304,PRD2101,3,264.67,794.01,usd
OL502830,ORD-101551,PRD2243,2,188.05,376.1,GBP
OL502831,ORD-107140,PRD2170,0,269.02,,usd
OL502832,ORD-101733,PRD2019,5,127.51,637.55,EUR
OL502833,ORD-107123,PRD2086,0,137.44,,US Dollar
OL502834,ORD-101078,PRD2064,5,$158.23,791.15,NGN
OL502835,ORD-106506,PRD2211,5,489.19,2445.95,usd
OL502836,ORD-108752,PRD2162,0,277.3,,usd
OL502837,ORD-103726,PRD2076,-1,$241.88,,GBP
OL502838,ORD-107820,PRD2096,3,114.96,344.88,EUR
OL502839,ORD-100144,PRD2076,-1,$82.74,,NGN
OL502840,ORD-101812,PRD2175,4,273.22,1092.88,NGN
OL502841,ORD-108808,PRD2098,3,23.62,70.86,usd
OL502842,ORD-108654,PRD2043,-1,162.14,,US Dollar
OL502843,ORD-106335,PRD2120,4,$481.65,1926.6,usd
OL502844,ORD-104987,PRD2196,2,207.0,414.0,usd
OL502845,ORD-105070,PRD2204,3,495.65,1486.95,EUR
OL502846,ORD-107647,PRD9704,1,$358.41,358.41,EUR
OL502847,ORD-100150,PRD2142,1,$124.48,124.48,usd
OL502848,ORD-106053,PRD2129,0,$221.68,,EUR
OL502849,ORD-102905,PRD2104,0,47.12,,EUR
OL502850,ORD-108517,PRD2149,5,440.7,2203.5,usd
OL502851,ORD-107377,PRD2035,2,$73.01,146.02,US Dollar
OL502852,ORD-101375,PRD2170,999,129.75,129620.25,usd
OL502853,ORD-106087,PRD2152,1,374.12,374.12,EUR
OL502854,ORD-104798,PRD2170,-1,216.53,,NGN
OL502855,ORD-100996,PRD2216,3,6.21,18.63,NGN
OL502856,ORD-106216,PRD2016,999,248.87,248621.13,GBP
OL502857,ORD-105109,PRD2016,2,220.0,440.0,US Dollar
OL502858,ORD-103572,PRD2190,3,117.23,351.69,US Dollar
OL502859,ORD-102446,PRD2247,1,305.45,305.45,EUR
OL502860,ORD-106447,PRD2140,999,280.41,280129.59,EUR
OL502861,ORD-105627,PRD2139,4,213.23,852.92,USD
OL502862,ORD-102629,PRD2124,3,$485.95,1457.85,USD
OL502863,ORD-100439,PRD2011,999,158.29,158131.71,usd
OL502864,ORD-108804,PRD2187,1,382.04,382.04,USD
OL502865,ORD-107302,PRD2112,5,432.33,2161.65,EUR
OL502866,ORD-108441,PRD2215,5,151.54,757.7,EUR
OL502867,ORD-107939,PRD2066,0,298.78,,USD
OL502868,ORD-108653,PRD2043,4,359.59,1438.36,GBP
OL502869,ORD-102466,PRD2131,2,$347.06,694.12,US Dollar
OL502870,ORD-106385,PRD2245,5,$189.2,946.0,GBP
OL502871,ORD-105548,PRD2218,3,43.86,131.58,NGN
OL502872,ORD-107360,PRD2169,5,$266.51,1332.55,usd
OL502873,ORD-103283,PRD2104,1,438.52,438.52,EUR
OL502874,ORD-106886,PRD2207,999,111.42,111308.58,USD
OL502875,ORD-104501,PRD2222,999,375.11,374734.89,EUR
OL502876,ORD-102995,PRD2120,4,154.32,617.28,usd
OL502877,ORD-105348,PRD2029,3,244.55,733.65,GBP
OL502878,ORD-106790,PRD2073,2,105.43,210.86,NGN
OL502879,ORD-101931,PRD2124,3,431.63,1294.89,EUR
OL502880,ORD-100979,PRD2177,4,434.02,1736.08,usd
OL502881,ORD-104608,PRD2125,4,389.45,1557.8,NGN
OL502882,ORD-107685,PRD2025,5,74.67,373.35,NGN
OL502883,ORD-102010,PRD2036,3,160.6,481.8,EUR
OL502884,ORD-102711,PRD2236,-1,255.64,,NGN
OL502885,ORD-103003,PRD2172,4,455.21,1820.84,US Dollar
OL502886,ORD-107088,PRD2182,5,317.89,1589.45,USD
OL502887,ORD-101012,PRD2196,0,241.62,,GBP
OL502888,ORD-107596,PRD9207,0,335.77,,usd
OL502889,ORD-101978,PRD2011,2,12.54,25.08,NGN
OL502890,ORD-100925,PRD2168,999,482.0,481518.0,EUR
OL502891,ORD-102222,PRD2186,999,479.35,478870.65,NGN
OL502892,ORD-107847,PRD2123,2,30.41,60.82,usd
OL502893,ORD-101864,PRD2246,3,389.82,1169.46,USD
OL502894,ORD-107003,PRD2224,-1,15.6,,USD
OL502895,ORD-101071,PRD2104,3,323.26,969.78,USD
OL502896,ORD-105542,PRD2008,2,48.75,97.5,USD
OL502897,ORD-100704,PRD2204,0,301.46,,USD
OL502898,ORD-108027,PRD2051,5,8.79,43.95,USD
OL502899,ORD-105435,PRD2220,4,48.72,194.88,USD
OL502900,ORD-108803,PRD2006,2,319.84,639.68,US Dollar
OL502901,ORD-103162,PRD2123,4,422.91,1691.64,usd
OL502902,ORD-102336,PRD2248,1,$254.89,254.89,EUR
OL502903,ORD-102182,PRD2021,5,256.92,1284.6,US Dollar
OL502904,ORD-104198,PRD2125,1,135.36,135.36,NGN
OL502905,ORD-108446,PRD2042,4,$358.48,1433.92,usd
OL502906,ORD-108830,PRD2186,-1,422.61,,EUR
OL502907,ORD-100144,PRD2149,5,28.65,143.25,US Dollar
OL502908,ORD-103083,PRD2132,3,356.75,1070.25,USD
OL502909,ORD-103886,PRD2213,3,228.16,684.48,usd
OL502910,ORD-105209,PRD2225,1,179.35,179.35,GBP
OL502911,ORD-100382,PRD2115,4,$99.81,399.24,EUR
OL502912,ORD-100114,PRD2097,3,438.59,1315.77,usd
OL502913,ORD-108377,PRD2239,0,311.76,,USD
OL502914,ORD-106046,PRD2143,4,$313.71,1254.84,US Dollar
OL502915,ORD-108093,PRD2044,2,69.82,139.64,EUR
OL502916,ORD-106881,PRD2046,-1,108.53,,USD
OL502917,ORD-107554,PRD2193,2,$490.92,981.84,US Dollar
OL502918,ORD-101322,PRD2078,2,86.74,173.48,EUR
OL502919,ORD-107416,PRD2173,3,116.43,349.29,usd
OL502920,ORD-101727,PRD2144,5,$132.06,660.3,GBP
OL502921,ORD-102886,PRD2201,5,121.45,607.25,USD
OL502922,ORD-102121,PRD2180,1,142.01,142.01,NGN
OL502923,ORD-102585,PRD2005,3,498.74,1496.22,GBP
OL502924,ORD-100563,PRD2007,4,175.72,702.88,EUR
OL502925,ORD-108389,PRD2105,999,$63.83,63766.17,NGN
OL502926,ORD-106870,PRD2089,1,62.46,62.46,GBP
OL502927,ORD-102649,PRD2047,5,$293.03,1465.15,usd
OL502928,ORD-103994,PRD2052,3,$259.99,779.97,NGN
OL502929,ORD-101978,PRD2025,2,$95.28,190.56,GBP
OL502930,ORD-107787,PRD2041,0,103.97,,GBP
OL502931,ORD-108171,PRD2179,1,26.57,26.57,GBP
OL502932,ORD-105947,PRD2121,999,5.03,5024.97,US Dollar
OL502933,ORD-104313,PRD2089,0,356.94,,usd
OL502934,ORD-105736,PRD2174,0,299.2,,NGN
OL502935,ORD-102671,PRD2202,1,483.19,483.19,USD
OL502936,ORD-105323,PRD2207,5,350.6,1753.0,usd
OL502937,ORD-104860,PRD2136,4,$469.66,1878.64,NGN
OL502938,ORD-108686,PRD2168,1,282.87,282.87,US Dollar
OL502939,ORD-105723,PRD2174,0,417.16,,usd
OL502940,ORD-102667,PRD2177,4,499.05,1996.2,US Dollar
OL502941,ORD-106938,PRD2177,5,469.61,2348.05,GBP
OL502942,ORD-106272,PRD2086,3,253.86,761.58,GBP
OL502943,ORD-106735,PRD2158,1,446.68,446.68,GBP
OL502944,ORD-108942,PRD2076,3,145.9,437.7,usd
OL502945,ORD-104529,PRD2009,1,299.92,299.92,GBP
OL502946,ORD-105313,PRD2085,4,$176.99,707.96,USD
OL502947,ORD-100303,PRD2062,5,228.2,1141.0,GBP
OL502948,ORD-108381,PRD2059,5,106.51,532.55,USD
OL502949,ORD-102483,PRD2218,4,394.76,1579.04,GBP
OL502950,ORD-101067,PRD2123,4,451.83,1807.32,EUR
OL502951,ORD-100234,PRD2156,0,362.83,,EUR
OL502952,ORD-101120,PRD2155,4,432.05,1728.2,NGN
OL502953,ORD-101565,PRD2218,-1,69.43,,NGN
OL502954,ORD-101364,PRD2110,5,434.73,2173.65,US Dollar
OL502955,ORD-105043,PRD2146,0,261.49,,US Dollar
OL502956,ORD-108561,PRD2149,3,457.29,1371.87,GBP
OL502957,ORD-107059,PRD2077,3,350.9,1052.7,EUR
OL502958,ORD-103221,PRD2230,1,353.94,353.94,usd
OL502959,ORD-105622,PRD2102,999,308.83,308521.17,GBP
OL502960,ORD-100321,PRD2143,5,150.56,752.8,USD
